year, month, day, tmax, tavg, tmin, humid, wind, sunshine, rainfall, snow, cloud
2021, 9, 15, 29.4, 24.4, 19.4, 55.9, 2.4, 11.6, 0.0, 0.0, 0.6
2021, 9, 16, 30.2, 23.2, 18.0, 65.5, 1.5, 7.9, 1.0, 0.0, 6.0
2021, 9, 17, 26.6, 21.3, 19.3, 82.8, 1.8, 3.4, 38.5, 0.0, 7.8
2021, 9, 18, 28.8, 23.0, 17.6, 72.0, 0.9, 8.4, 0.0, 0.0, 3.3
2021, 9, 19, 28.9, 23.6, 18.9, 67.4, 1.3, 10.1, 0.0, 0.0, 2.9
2021, 9, 20, 29.0, 24.0, 18.5, 66.3, 1.8, 10.0, 0.0, 0.0, 2.9
2021, 9, 21, 26.4, 23.0, 20.1, 79.9, 2.3, 4.7, 41.2, 0.0, 5.8
2021, 9, 22, 27.2, 23.4, 20.4, 70.8, 2.2, 7.3, 0.0, 0.0, 2.9
2021, 9, 23, 26.7, 21.2, 17.5, 69.8, 1.4, 10.0, 0.0, 0.0, 2.9
2021, 9, 24, 27.5, 21.3, 15.8, 68.1, 1.1, 9.3, 0.0, 0.0, 2.9
2021, 9, 25, 25.5, 21.5, 17.0, 72.0, 1.3, 3.4, 0.0, 0.0, 7.3
2021, 9, 26, 27.5, 22.1, 17.5, 68.5, 1.2, 2.8, 0.0, 0.0, 7.5
2021, 9, 27, 28.0, 22.7, 19.4, 65.4, 1.3, 3.8, 0.0, 0.0, 8.4
2021, 9, 28, 25.8, 22.3, 20.6, 76.4, 1.0, 0.1, 0.6, 0.0, 9.5
2021, 9, 29, 23.4, 21.7, 19.4, 90.5, 1.1, 0.0, 32.6, 0.0, 10.0
2021, 9, 30, 28.3, 22.3, 18.0, 76.5, 1.3, 10.8, 0.0, 0.0, 1.9
2021, 10, 1, 29.0, 21.8, 17.1, 78.8, 1.2, 9.3, 0.0, 0.0, 2.3
2021, 10, 2, 28.4, 22.4, 17.6, 73.5, 1.1, 9.5, 0.0, 0.0, 0.5
2021, 10, 3, 31.5, 24.5, 17.8, 58.1, 1.6, 10.2, 0.0, 0.0, 2.0
2021, 10, 4, 30.6, 25.2, 21.5, 66.6, 1.8, 7.3, 0.0, 0.0, 4.8
2021, 10, 5, 29.1, 23.6, 19.9, 74.4, 1.8, 10.4, 0.0, 0.0, 3.3
2021, 10, 6, 29.6, 23.2, 17.4, 68.6, 1.2, 10.5, 0.0, 0.0, 2.4
2021, 10, 7, 26.3, 21.3, 18.9, 82.8, 1.3, 4.4, 2.1, 0.0, 6.5
2021, 10, 8, 23.2, 20.7, 18.6, 88.6, 0.8, 1.0, 1.2, 0.0, 8.5
2021, 10, 9, 30.2, 24.0, 19.4, 73.3, 1.0, 7.8, 0.0, 0.0, 5.0
2021, 10, 10, 30.2, 24.1, 17.5, 73.9, 1.9, 5.9, 3.4, 0.0, 5.8
2021, 10, 11, 17.6, 14.9, 12.4, 89.4, 1.7, 0.0, 7.4, 0.0, 9.8
2021, 10, 12, 17.2, 16.1, 15.6, 92.3, 1.3, 0.0, 1.8, 0.0, 10.0
2021, 10, 13, 25.5, 19.9, 15.6, 79.3, 1.0, 3.9, 0.1, 0.0, 6.4
2021, 10, 14, 25.5, 20.4, 17.0, 77.9, 1.5, 7.8, 0.0, 0.0, 2.8
2021, 10, 15, 22.0, 18.3, 15.7, 86.6, 1.0, 0.3, 9.1, 0.0, 7.6
2021, 10, 16, 17.4, 12.8, 6.5, 64.3, 2.9, 0.1, 8.2, 0.0, 9.0
2021, 10, 17, 12.4, 6.7, 2.2, 44.3, 2.0, 10.4, 0.0, 0.0, 0.4
2021, 10, 18, 17.6, 10.2, 2.1, 59.4, 1.2, 10.2, 0.0, 0.0, 2.0
2021, 10, 19, 16.3, 11.4, 7.1, 73.8, 1.7, 5.5, 3.7, 0.0, 4.6
2021, 10, 20, 16.1, 9.9, 4.6, 67.6, 1.2, 9.2, 0.0, 0.0, 2.5
2021, 10, 21, 16.7, 10.4, 5.2, 66.9, 1.4, 9.1, 0.0, 0.0, 2.5
2021, 10, 22, 17.2, 10.7, 4.7, 63.0, 1.7, 10.0, 0.0, 0.0, 0.5
2021, 10, 23, 19.4, 11.6, 5.3, 59.0, 1.3, 10.2, 0.0, 0.0, 0.1
2021, 10, 24, 19.2, 11.9, 6.5, 62.1, 1.2, 9.1, 0.0, 0.0, 4.4
2021, 10, 25, 18.7, 12.0, 6.5, 68.0, 1.3, 10.0, 0.0, 0.0, 0.9
2021, 10, 26, 19.5, 12.7, 5.6, 66.4, 1.1, 9.8, 0.0, 0.0, 4.0
2021, 10, 27, 20.2, 13.5, 9.0, 70.0, 1.5, 7.3, 0.0, 0.0, 2.8
2021, 10, 28, 19.6, 12.3, 5.9, 61.5, 1.3, 10.0, 0.0, 0.0, 0.0
2021, 10, 29, 21.1, 14.6, 8.9, 58.5, 1.3, 9.5, 0.0, 0.0, 1.4
2021, 10, 30, 19.1, 14.1, 10.4, 64.6, 1.1, 1.5, 0.0, 0.0, 5.9
2021, 10, 31, 21.2, 14.3, 8.2, 68.8, 1.1, 9.5, 0.0, 0.0, 1.9
2021, 11, 1, 19.1, 14.1, 10.8, 72.3, 1.4, 8.1, 0.0, 0.0, 4.9
2021, 11, 2, 16.6, 11.9, 7.6, 70.8, 1.4, 7.2, 0.0, 0.0, 2.6
2021, 11, 3, 17.1, 11.5, 6.0, 69.4, 1.3, 8.9, 0.0, 0.0, 0.8
2021, 11, 4, 19.3, 13.6, 8.1, 70.9, 1.2, 9.2, 0.0, 0.0, 1.6
2021, 11, 5, 21.0, 13.8, 8.0, 62.6, 1.2, 8.2, 0.0, 0.0, 2.8
2021, 11, 6, 22.6, 15.0, 8.3, 54.3, 1.4, 9.5, 0.0, 0.0, 0.5
2021, 11, 7, 23.8, 16.2, 8.2, 55.5, 1.8, 8.4, 0.0, 0.0, 4.4
2021, 11, 8, 18.6, 11.0, 7.5, 72.6, 3.4, 0.5, 23.8, 0.0, 9.3
2021, 11, 9, 11.0, 8.0, 6.5, 76.1, 3.0, 0.9, 3.6, 0.0, 9.5
2021, 11, 10, 10.4, 6.8, 4.3, 88.1, 1.7, 0.5, 13.1, 0.0, 8.9
2021, 11, 11, 10.2, 7.4, 5.1, 77.1, 1.5, 1.9, 1.2, 0.0, 7.0
2021, 11, 12, 9.0, 5.8, 3.9, 86.4, 1.1, 2.9, 3.0, 0.0, 7.0
2021, 11, 13, 15.3, 8.9, 4.2, 74.1, 1.6, 6.3, 0.0, 0.0, 4.6
2021, 11, 14, 17.4, 11.3, 6.1, 68.3, 1.9, 7.3, 0.0, 0.0, 1.9
2021, 11, 15, 16.2, 10.8, 6.6, 73.1, 1.3, 7.7, 0.0, 0.0, 1.0
2021, 11, 16, 15.2, 9.6, 5.7, 67.6, 1.4, 8.9, 0.0, 0.0, 1.3
2021, 11, 17, 14.1, 8.6, 3.4, 65.5, 1.5, 9.1, 0.0, 0.0, 2.6
2021, 11, 18, 17.2, 11.0, 6.0, 70.8, 1.7, 7.0, 0.0, 0.0, 2.6
2021, 11, 19, 18.0, 12.4, 7.3, 80.4, 1.2, 6.1, 0.0, 0.0, 5.3
2021, 11, 20, 14.8, 10.8, 8.4, 88.5, 1.0, 2.4, 0.0, 0.0, 4.8
2021, 11, 21, 16.2, 12.0, 7.1, 79.0, 0.9, 0.1, 0.0, 0.0, 9.3
2021, 11, 22, 13.4, 5.9, 1.8, 74.1, 2.7, 3.9, 6.8, 0.0, 8.4
2021, 11, 23, 5.4, 2.8, 1.0, 81.5, 1.2, 2.1, 2.6, 0.0, 8.3
2021, 11, 24, 11.5, 6.8, 2.1, 72.5, 1.5, 7.5, 1.0, 0.0, 4.9
2021, 11, 25, 14.5, 9.6, 5.9, 63.6, 2.0, 6.7, 0.0, 0.0, 2.9
2021, 11, 26, 11.0, 5.9, 1.5, 63.9, 1.3, 9.1, 0.0, 0.0, 1.0
2021, 11, 27, 10.2, 5.1, 1.0, 60.6, 1.0, 9.3, 0.0, 0.0, 0.0
2021, 11, 28, 13.2, 6.5, 0.7, 53.0, 1.3, 6.9, 0.0, 0.0, 3.1
2021, 11, 29, 15.8, 8.4, 1.5, 55.9, 1.4, 7.5, 0.0, 0.0, 2.9
2021, 11, 30, 13.2, 8.8, 1.9, 79.9, 3.6, 0.0, 26.0, 0.0, 9.3
2021, 12, 1, 4.6, 1.8, -0.6, 62.6, 3.0, 4.0, 0.1, 0.0, 4.3
2021, 12, 2, 8.2, 4.0, -1.2, 62.9, 1.3, 5.8, 0.1, 0.0, 6.5
2021, 12, 3, 8.2, 4.9, 1.8, 68.0, 2.3, 4.2, 2.3, 0.0, 4.9
2021, 12, 4, 9.3, 3.4, -0.8, 63.4, 1.0, 3.3, 0.0, 0.0, 1.4
2021, 12, 5, 9.2, 3.5, -1.4, 65.6, 1.1, 9.1, 0.0, 0.0, 0.0
2021, 12, 6, 13.2, 7.0, 1.4, 68.8, 1.0, 7.6, 0.0, 0.0, 4.8
2021, 12, 7, 12.3, 6.4, 1.2, 72.0, 1.2, 8.6, 0.0, 0.0, 0.3
2021, 12, 8, 14.1, 6.6, 0.8, 71.1, 1.2, 9.0, 0.0, 0.0, 0.5
2021, 12, 9, 13.7, 8.3, 2.6, 63.0, 1.2, 4.0, 0.0, 0.0, 6.0
2021, 12, 10, 0.0, 0.0, 0.0, 80.6, 1.2, 1.8, 0.7, 0.0, 7.8
2021, 12, 11, 11.4, 7.5, 3.9, 81.4, 0.9, 2.8, 0.0, 0.0, 7.4
2021, 12, 12, 9.2, 4.7, -1.3, 66.9, 2.3, 3.6, 0.0, 0.0, 4.9
2021, 12, 13, 3.3, -0.6, -3.2, 46.9, 1.5, 0.0, 0.0, 0.0, 0.0
2021, 12, 14, 9.8, 4.4, -3.1, 59.8, 1.7, 3.0, 0.0, 0.0, 6.9
2021, 12, 15, 14.3, 9.1, 4.6, 70.5, 2.0, 6.9, 0.0, 0.0, 2.1
2021, 12, 16, 12.3, 8.0, 5.4, 75.4, 1.1, 1.7, 0.0, 0.0, 9.3
2021, 12, 17, 6.8, -1.0, -6.2, 60.8, 3.9, 4.3, 0.8, 2.4, 5.4
2021, 12, 18, 2.9, -2.3, -8.2, 62.6, 1.3, 7.2, 0.8, 1.4, 4.3
2021, 12, 19, 6.1, 2.7, -1.2, 66.4, 1.6, 8.2, 0.9, 1.0, 3.9
2021, 12, 20, 12.1, 7.4, 1.9, 61.9, 2.2, 3.3, 0.0, 0.0, 5.1
2021, 12, 21, 12.9, 7.2, 3.7, 77.4, 1.8, 6.1, 0.0, 0.0, 3.4
2021, 12, 22, 10.1, 3.8, -1.1, 61.1, 1.1, 8.9, 0.0, 0.0, 0.0
2021, 12, 23, 10.8, 3.8, -1.7, 53.6, 1.2, 8.5, 0.0, 0.0, 1.6
2021, 12, 24, 10.3, 3.1, -1.4, 65.5, 2.1, 3.5, 0.0, 0.0, 7.8
2021, 12, 25, -1.5, -5.8, -9.0, 56.1, 3.6, 7.6, 0.0, 0.0, 3.6
2021, 12, 26, -3.5, -7.5, -10.7, 55.1, 2.1, 9.1, 0.0, 0.0, 0.0
2021, 12, 27, 2.6, -2.6, -9.7, 61.8, 0.9, 7.7, 0.0, 0.0, 4.1
2021, 12, 28, 6.4, 3.3, 1.0, 65.4, 1.2, 0.6, 0.0, 0.0, 8.0
2021, 12, 29, 8.3, 4.8, 1.6, 64.0, 2.6, 1.6, 0.0, 0.0, 7.8
2021, 12, 30, 3.2, 0.3, -2.3, 63.3, 2.4, 5.4, 0.3, 0.4, 5.6
2021, 12, 31, 0.5, -3.1, -5.2, 53.3, 2.0, 9.0, 0.0, 0.0, 1.8
